Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,negative regulation of cell cycle G1/S phase transition (GO:1902807),3/35,0.0007067159044822667,0.0036313384947892,0,0,19.202319587628867,139.31055899468168,RB1;CDKN1A;CDKN2A
GO_Biological_Process_2021,regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0000079),4/82,0.0007633074945828872,0.0039108542035669,0,0,10.588675213675211,76.00391815281573,CDKN1A;CCND1;CDKN2A;AKT1
GO_Biological_Process_2021,embryonic limb morphogenesis (GO:0030326),3/36,0.0007681770335999374,0.0039133132883105,0,0,18.619493908153704,133.5295206771706,CREBBP;HDAC1;CTNNB1
GO_Biological_Process_2021,negative regulation of fat cell differentiation (GO:0045599),3/36,0.0007681770335999374,0.0039133132883105,0,0,18.619493908153704,133.5295206771706,SMAD3;E2F1;SIRT1
GO_Biological_Process_2021,cellular response to lipid (GO:0071396),6/219,0.0008154725702648967,0.0041424147942515,0,0,5.899610428528619,41.95651182241112,CREB1;KAT5;NCOA3;NRIP1;NR1H3;NFKB1
GO_Biological_Process_2021,MAPK cascade (GO:0000165),7/303,0.0008224249244340988,0.004165862614392,0,0,4.985033420517292,35.40995537792273,PSMC5;PSMD4;CHUK;PSMD2;MAPK1;CALM1;NFKB1
GO_Biological_Process_2021,negative regulation of G1/S transition of mitotic cell cycle (GO:2000134),3/37,0.0008329373632247138,0.0041952749113832,0,0,18.07095209217708,128.13302753808438,RB1;CDKN1A;CDKN2A
GO_Biological_Process_2021,positive regulation of signaling receptor activity (GO:2000273),3/37,0.0008329373632247138,0.0041952749113832,0,0,18.07095209217708,128.13302753808438,ITGB1;HDAC1;NCOA3
GO_Biological_Process_2021,regulation of mRNA stability (GO:0043488),5/146,0.0008353149776740236,0.0041953988878669,0,0,7.375513251213139,52.27543770183888,PSMC5;PSMD4;PSMD2;E2F1;AKT1
GO_Biological_Process_2021,protein phosphorylation (GO:0006468),9/496,0.000852164420100388,0.0042541265979368,0,0,3.942437439357357,27.864087575428385,SMAD2;CREB1;CSNK2A1;CHUK;SRC;ABL1;RARA;AKT1;MAPK1
GO_Biological_Process_2021,cellular response to interleukin-9 (GO:0071355),2/9,0.000870867194754317,0.0042541265979368,0,0,57.99708454810496,408.648679561366,STAT1;STAT3
GO_Biological_Process_2021,cellular response to leptin stimulus (GO:0044320),2/9,0.000870867194754317,0.0042541265979368,0,0,57.99708454810496,408.648679561366,STAT3;SIRT1
GO_Biological_Process_2021,regulation of lipid transport (GO:0032368),2/9,0.000870867194754317,0.0042541265979368,0,0,57.99708454810496,408.648679561366,NR1H2;NR1H3
GO_Biological_Process_2021,regulation of pinocytosis (GO:0048548),2/9,0.000870867194754317,0.0042541265979368,0,0,57.99708454810496,408.648679561366,NR1H2;NR1H3
GO_Biological_Process_2021,regulation of smooth muscle cell apoptotic process (GO:0034391),2/9,0.000870867194754317,0.0042541265979368,0,0,57.99708454810496,408.648679561366,CDKN2A;SIRT1
GO_Biological_Process_2021,interleukin-9-mediated signaling pathway (GO:0038113),2/9,0.000870867194754317,0.0042541265979368,0,0,57.99708454810496,408.648679561366,STAT1;STAT3
GO_Biological_Process_2021,positive regulation of ATP biosynthetic process (GO:2001171),2/9,0.000870867194754317,0.0042541265979368,0,0,57.99708454810496,408.648679561366,VCP;PPARGC1A
GO_Biological_Process_2021,positive regulation of membrane potential (GO:0045838),2/9,0.000870867194754317,0.0042541265979368,0,0,57.99708454810496,408.648679561366,VCP;AKT1
GO_Biological_Process_2021,positive regulation of triglyceride lipase activity (GO:0061365),2/9,0.000870867194754317,0.0042541265979368,0,0,57.99708454810496,408.648679561366,NR1H2;NR1H3
GO_Biological_Process_2021,positive regulation of intracellular protein transport (GO:0090316),5/148,0.0008879690496146473,0.0043140294699262,0,0,7.271623113728377,51.09459550630277,SMAD3;HDAC3;E2F1;TP63;TP73
GO_Biological_Process_2021,positive regulation of transferase activity (GO:0051347),5/148,0.0008879690496146473,0.0043140294699262,0,0,7.271623113728377,51.09459550630277,HSP90AA1;UBE2I;CTNNB1;MAPK1;NBN
GO_Biological_Process_2021,phosphorylation (GO:0016310),8/400,0.0008950374418400848,0.0043365536923936,0,0,4.327417923691216,30.37261019945007,CREB1;CSNK2A1;CHUK;STAT3;ABL1;RARA;AKT1;MAPK1
GO_Biological_Process_2021,negative regulation of ubiquitin-dependent protein catabolic process (GO:2000059),3/38,0.0009010656627178086,0.0043539297469535,0,0,17.55375552282769,123.08574753825548,USP7;CSNK2A1;PML
GO_Biological_Process_2021,glucose homeostasis (GO:0042593),4/86,0.000912726692152766,0.0043983559246172,0,0,10.070121951219512,70.4815294668184,HNF4A;STAT3;SIRT1;PPARGC1A
GO_Biological_Process_2021,regulation of G2/M transition of mitotic cell cycle (GO:0010389),5/149,0.0009152047724695342,0.0043984099981487,0,0,7.220760233918129,50.51905772998378,PSMC5;HSP90AA1;CCND1;PSMD4;PSMD2
GO_Biological_Process_2021,regulation of nitric-oxide synthase activity (GO:0050999),3/39,0.0009726294551664332,0.0046368938998977,0,0,17.06529209621993,118.35645919802704,HSP90AA1;AKT1;CALM1
GO_Biological_Process_2021,endothelial cell migration (GO:0043542),3/39,0.0009726294551664332,0.0046368938998977,0,0,17.06529209621993,118.35645919802704,NR4A1;STAT1;ABL1
GO_Biological_Process_2021,protein acylation (GO:0043543),3/39,0.0009726294551664332,0.0046368938998977,0,0,17.06529209621993,118.35645919802704,KAT2B;CREBBP;EP300
GO_Biological_Process_2021,protein polyubiquitination (GO:0000209),7/314,0.0010122021152005,0.0048126836570733,0,0,4.803719659556583,33.124659030410314,PSMC5;PSMD4;PSMD2;MDM2;CTNNB1;STUB1;SKP2
GO_Biological_Process_2021,regulation of endothelial cell migration (GO:0010594),4/89,0.0010375176629096,0.0048938994522962,0,0,9.713235294117649,66.73890423440267,ABL1;AKT1;ETS1;THBS1
GO_Biological_Process_2021,SCF-dependent proteasomal ubiquitin-dependent protein catabolic process (GO:0031146),4/89,0.0010375176629096,0.0048938994522962,0,0,9.713235294117649,66.73890423440267,PSMC5;PSMD4;PSMD2;SKP2
GO_Biological_Process_2021,protein import (GO:0017038),4/89,0.0010375176629096,0.0048938994522962,0,0,9.713235294117649,66.73890423440267,HSP90AA1;HSPA4;STAT3;AKT1
GO_Biological_Process_2021,regulation of nitric oxide biosynthetic process (GO:0045428),3/40,0.0010476950310726,0.0049158953694803,0,0,16.60323209807746,113.9174773737536,HSP90AA1;SMAD3;AKT1
GO_Biological_Process_2021,organic hydroxy compound transport (GO:0015850),3/40,0.0010476950310726,0.0049158953694803,0,0,16.60323209807746,113.9174773737536,NCOA1;NCOA2;RXRA
GO_Biological_Process_2021,negative regulation of protein kinase activity (GO:0006469),4/90,0.0010816490463404,0.0049733252029587,0,0,9.599806201550388,65.55965417135813,RB1;CDKN1A;ABL1;AKT1
GO_Biological_Process_2021,cellular response to dopamine (GO:1903351),2/10,0.0010850384206118,0.0049733252029587,0,0,50.74489795918368,346.39177176286466,ABL1;MAPK1
GO_Biological_Process_2021,regulation of tau-protein kinase activity (GO:1902947),2/10,0.0010850384206118,0.0049733252029587,0,0,50.74489795918368,346.39177176286466,RB1;HSP90AA1
GO_Biological_Process_2021,response to dopamine (GO:1903350),2/10,0.0010850384206118,0.0049733252029587,0,0,50.74489795918368,346.39177176286466,ABL1;MAPK1
GO_Biological_Process_2021,leptin-mediated signaling pathway (GO:0033210),2/10,0.0010850384206118,0.0049733252029587,0,0,50.74489795918368,346.39177176286466,STAT3;SIRT1
GO_Biological_Process_2021,negative regulation of glycolytic process (GO:0045820),2/10,0.0010850384206118,0.0049733252029587,0,0,50.74489795918368,346.39177176286466,HDAC4;NCOR1
GO_Biological_Process_2021,negative regulation of purine nucleotide metabolic process (GO:1900543),2/10,0.0010850384206118,0.0049733252029587,0,0,50.74489795918368,346.39177176286466,HDAC4;NCOR1
GO_Biological_Process_2021,negative regulation of transmembrane transport (GO:0034763),2/10,0.0010850384206118,0.0049733252029587,0,0,50.74489795918368,346.39177176286466,AKT1;THBS1
GO_Biological_Process_2021,primary miRNA processing (GO:0031053),2/10,0.0010850384206118,0.0049733252029587,0,0,50.74489795918368,346.39177176286466,SMAD2;SMAD3
GO_Biological_Process_2021,regulation of mitochondrial membrane potential (GO:0051881),3/41,0.0011263274602029,0.0051493381065177,0,0,16.16549104720564,109.74417204757296,VCP;ABL1;AKT1
GO_Biological_Process_2021,cellular response to starvation (GO:0009267),5/158,0.0011891665917527,0.0054088878395285,0,0,6.792913656690747,45.74689441273373,ATF2;CDKN1A;MAPK1;FOXO3;SIRT1
GO_Biological_Process_2021,T cell receptor signaling pathway (GO:0050852),5/158,0.0011891665917527,0.0054088878395285,0,0,6.792913656690747,45.74689441273373,PSMC5;PSMD4;CHUK;PSMD2;NFKB1
GO_Biological_Process_2021,regulation of ubiquitin-dependent protein catabolic process (GO:2000058),3/42,0.0012085906045389,0.0054693326088653,0,0,15.750198255352895,105.81456304852416,CSNK2A1;COMMD1;PML
GO_Biological_Process_2021,nucleic acid-templated transcription (GO:0097659),3/42,0.0012085906045389,0.0054693326088653,0,0,15.750198255352895,105.81456304852416,THRB;BCL3;E2F1
GO_Biological_Process_2021,interleukin-35-mediated signaling pathway (GO:0070757),2/11,0.0013218400851343,0.0059235196556623,0,0,45.10430839002267,298.984305122014,STAT1;STAT3
GO_Biological_Process_2021,positive regulation of leukocyte apoptotic process (GO:2000108),2/11,0.0013218400851343,0.0059235196556623,0,0,45.10430839002267,298.984305122014,CDKN2A;SIRT1
GO_Biological_Process_2021,positive regulation of triglyceride biosynthetic process (GO:0010867),2/11,0.0013218400851343,0.0059235196556623,0,0,45.10430839002267,298.984305122014,NR1H2;NR1H3
GO_Biological_Process_2021,regulation of cell cycle phase transition (GO:1901987),4/95,0.0013222438715387,0.0059235196556623,0,0,9.070054945054943,60.12017970110368,CDKN1A;PSMC5;PSMD4;PSMD2
GO_Biological_Process_2021,regulation of vesicle-mediated transport (GO:0060627),4/96,0.0013744948444092,0.0061421661844154,0,0,8.971014492753623,59.1160161126674,USP7;SRC;ABL1;MAPK1
GO_Biological_Process_2021,intracellular steroid hormone receptor signaling pathway (GO:0030518),3/44,0.0013842585226956,0.006170332364916,0,0,14.980387226552676,98.60975682160374,SRC;PGR;NR3C2
GO_Biological_Process_2021,regulation of cellular protein localization (GO:1903827),3/46,0.0015751859953084,0.0069262983228137,0,0,14.282186526012946,92.16840432528492,VCP;HSP90AA1;CTNNB1
GO_Biological_Process_2021,regulation of fibroblast proliferation (GO:0048145),3/46,0.0015751859953084,0.0069262983228137,0,0,14.282186526012946,92.16840432528492,CDKN1A;E2F1;CTNNB1
GO_Biological_Process_2021,positive regulation of smooth muscle cell proliferation (GO:0048661),3/46,0.0015751859953084,0.0069262983228137,0,0,14.282186526012946,92.16840432528492,STAT1;AKT1;THBS1
GO_Biological_Process_2021,regulation of sister chromatid cohesion (GO:0007063),2/12,0.0015810451022911,0.0069262983228137,0,0,40.59183673469388,261.8039188938469,RB1;CTNNB1
GO_Biological_Process_2021,negative regulation of gene silencing by miRNA (GO:0060965),2/12,0.0015810451022911,0.0069262983228137,0,0,40.59183673469388,261.8039188938469,NCOR2;NCOR1
GO_Biological_Process_2021,nuclear body organization (GO:0030575),2/12,0.0015810451022911,0.0069262983228137,0,0,40.59183673469388,261.8039188938469,ETS1;PML
GO_Biological_Process_2021,positive regulation of cellular senescence (GO:2000774),2/12,0.0015810451022911,0.0069262983228137,0,0,40.59183673469388,261.8039188938469,CDKN2A;SIRT1
GO_Biological_Process_2021,organic acid transport (GO:0015849),4/100,0.0015979577835658,0.0069832321767103,0,0,8.59548611111111,55.34658305163635,NCOA1;NCOA2;RXRA;PPARD
GO_Biological_Process_2021,cellular response to chemical stress (GO:0062197),4/101,0.0016575407230688,0.0072164889097912,0,0,8.506443298969073,54.46182497940836,ABL1;KEAP1;FOXO3;PPARGC1A
GO_Biological_Process_2021,positive regulation of intracellular signal transduction (GO:1902533),9/546,0.0016594281845285,0.0072164889097912,0,0,3.5661489348640187,22.82792571037615,ITGB1;HSP90AA1;HDAC3;CHUK;SRC;EP300;SIRT1;THBS1;NR3C2
GO_Biological_Process_2021,negative regulation of cold-induced thermogenesis (GO:0120163),3/47,0.0016765192380744,0.0072730749427902,0,0,13.95688847235239,89.19896993336747,RB1;NR1H2;NR1H3
GO_Biological_Process_2021,regulation of protein catabolic process (GO:0042176),4/102,0.0017186513921802,0.0074377559035375,0,0,8.41921768707483,53.59855304297973,VCP;CSNK2A1;MDM2;MDM4
GO_Biological_Process_2021,cellular response to ionizing radiation (GO:0071479),3/48,0.0017818416942912,0.0076739703886988,0,0,13.646048109965635,86.3809554416349,CDKN1A;MDM2;SIRT1
GO_Biological_Process_2021,regulation of mitochondrion organization (GO:0010821),3/48,0.0017818416942912,0.0076739703886988,0,0,13.646048109965635,86.3809554416349,EP300;PPARGC1A;SQSTM1
GO_Biological_Process_2021,cytoplasmic sequestering of protein (GO:0051220),2/13,0.0018624280503563,0.007887670341533,0,0,36.89981447124304,231.94759321375395,NFKBIA;KEAP1
GO_Biological_Process_2021,regulation of protein acetylation (GO:1901983),2/13,0.0018624280503563,0.007887670341533,0,0,36.89981447124304,231.94759321375395,KAT5;SIRT1
GO_Biological_Process_2021,entry into host (GO:0044409),2/13,0.0018624280503563,0.007887670341533,0,0,36.89981447124304,231.94759321375395,SRC;CTNNB1
GO_Biological_Process_2021,positive regulation of cell aging (GO:0090343),2/13,0.0018624280503563,0.007887670341533,0,0,36.89981447124304,231.94759321375395,CDKN2A;SIRT1
GO_Biological_Process_2021,positive regulation of fatty acid biosynthetic process (GO:0045723),2/13,0.0018624280503563,0.007887670341533,0,0,36.89981447124304,231.94759321375395,NR1H2;NR1H3
GO_Biological_Process_2021,positive regulation of purine nucleotide biosynthetic process (GO:1900373),2/13,0.0018624280503563,0.007887670341533,0,0,36.89981447124304,231.94759321375395,VCP;PPARGC1A
GO_Biological_Process_2021,positive regulation of transporter activity (GO:0032411),2/13,0.0018624280503563,0.007887670341533,0,0,36.89981447124304,231.94759321375395,RXRA;NR1H3
GO_Biological_Process_2021,secondary alcohol metabolic process (GO:1902652),3/49,0.0018912091143729,0.0079716923189762,0,0,13.348722545943524,83.70368414188104,RXRA;NR0B2;PPARD
GO_Biological_Process_2021,negative regulation of catabolic process (GO:0009895),3/49,0.0018912091143729,0.0079716923189762,0,0,13.348722545943524,83.70368414188104,HDAC4;NCOR1;MDM4
GO_Biological_Process_2021,nucleotide-excision repair (GO:0006289),4/105,0.001911353052285,0.0080376002175098,0,0,8.167904290429043,51.130622502952,USP7;EP300;COMMD1;SIRT1
GO_Biological_Process_2021,cellular component assembly (GO:0022607),6/261,0.0019983358476663,0.0083836066267977,0,0,4.917396745932416,30.563786992288232,FGA;CREBBP;MDM2;MDM4;PPARGC1A;PML
GO_Biological_Process_2021,regulation of cellular amine metabolic process (GO:0033238),3/51,0.0021222963043568,0.0088619538891528,0,0,12.791237113402062,78.73334684431502,PSMC5;PSMD4;PSMD2
GO_Biological_Process_2021,negative regulation of protein ubiquitination (GO:0031397),3/51,0.0021222963043568,0.0088619538891528,0,0,12.791237113402062,78.73334684431502,ABL1;AKT1;SQSTM1
GO_Biological_Process_2021,covalent chromatin modification (GO:0016569),2/14,0.0021657651600423,0.008877147770932,0,0,33.82312925170068,207.5042741698455,HDAC1;SIRT1
GO_Biological_Process_2021,cytoplasmic sequestering of transcription factor (GO:0042994),2/14,0.0021657651600423,0.008877147770932,0,0,33.82312925170068,207.5042741698455,NFKBIA;KEAP1
GO_Biological_Process_2021,regulation of response to endoplasmic reticulum stress (GO:1905897),2/14,0.0021657651600423,0.008877147770932,0,0,33.82312925170068,207.5042741698455,NR1H2;NR1H3
GO_Biological_Process_2021,response to UV-A (GO:0070141),2/14,0.0021657651600423,0.008877147770932,0,0,33.82312925170068,207.5042741698455,CCND1;AKT1
GO_Biological_Process_2021,secondary palate development (GO:0062009),2/14,0.0021657651600423,0.008877147770932,0,0,33.82312925170068,207.5042741698455,SMAD2;SMAD4
GO_Biological_Process_2021,"negative regulation of DNA damage response, signal transduction by p53 class mediator (GO:0043518)",2/14,0.0021657651600423,0.008877147770932,0,0,33.82312925170068,207.5042741698455,MDM2;SIRT1
GO_Biological_Process_2021,negative regulation of pri-miRNA transcription by RNA polymerase II (GO:1902894),2/14,0.0021657651600423,0.008877147770932,0,0,33.82312925170068,207.5042741698455,SRF;PPARD
GO_Biological_Process_2021,positive regulation of macrophage chemotaxis (GO:0010759),2/14,0.0021657651600423,0.008877147770932,0,0,33.82312925170068,207.5042741698455,MAPK1;THBS1
GO_Biological_Process_2021,lipid transport (GO:0006869),4/109,0.002190905833532,0.0089595988559351,0,0,7.85515873015873,48.10059473035339,NCOA1;NCOA2;RXRA;PPARD
GO_Biological_Process_2021,regulation of telomere maintenance via telomerase (GO:0032210),3/52,0.0022441220665619,0.0091145094411842,0,0,12.529560277719336,76.42331236603597,SRC;MAPK1;CTNNB1
GO_Biological_Process_2021,positive regulation of protein localization to cell periphery (GO:1904377),3/52,0.0022441220665619,0.0091145094411842,0,0,12.529560277719336,76.42331236603597,ITGB1;AKT1;SQSTM1
GO_Biological_Process_2021,positive regulation of protein localization to plasma membrane (GO:1903078),3/52,0.0022441220665619,0.0091145094411842,0,0,12.529560277719336,76.42331236603597,ITGB1;AKT1;SQSTM1
GO_Biological_Process_2021,regulation of protein kinase activity (GO:0045859),4/110,0.00226496676348,0.0091782630438294,0,0,7.78066037735849,47.38574043722996,RB1;CDKN1A;AKT1;SIRT1
GO_Biological_Process_2021,antigen receptor-mediated signaling pathway (GO:0050851),5/185,0.0023768673795354,0.0096098742351738,0,0,5.766081871345029,34.83850455542234,PSMC5;PSMD4;CHUK;PSMD2;NFKB1
GO_Biological_Process_2021,cellular response to arsenic-containing substance (GO:0071243),2/15,0.0024908343052083,0.0098859435951056,0,0,31.21978021978022,187.16687708215863,VCP;ATF3
GO_Biological_Process_2021,contractile actin filament bundle assembly (GO:0030038),2/15,0.0024908343052083,0.0098859435951056,0,0,31.21978021978022,187.16687708215863,ITGB1;SRC
GO_Biological_Process_2021,regulation of triglyceride biosynthetic process (GO:0010866),2/15,0.0024908343052083,0.0098859435951056,0,0,31.21978021978022,187.16687708215863,NR1H2;NR1H3
GO_Biological_Process_2021,interleukin-27-mediated signaling pathway (GO:0070106),2/15,0.0024908343052083,0.0098859435951056,0,0,31.21978021978022,187.16687708215863,STAT1;STAT3
GO_Biological_Process_2021,steroid hormone mediated signaling pathway (GO:0043401),2/15,0.0024908343052083,0.0098859435951056,0,0,31.21978021978022,187.16687708215863,PGR;NR3C2
GO_Biological_Process_2021,stress fiber assembly (GO:0043149),2/15,0.0024908343052083,0.0098859435951056,0,0,31.21978021978022,187.16687708215863,ITGB1;SRC
GO_Biological_Process_2021,positive regulation of chromosome organization (GO:2001252),2/15,0.0024908343052083,0.0098859435951056,0,0,31.21978021978022,187.16687708215863,NBN;PML
GO_Biological_Process_2021,positive regulation of histone H3-K4 methylation (GO:0051571),2/15,0.0024908343052083,0.0098859435951056,0,0,31.21978021978022,187.16687708215863,SMAD4;CTNNB1
GO_Biological_Process_2021,regulation of cellular amino acid metabolic process (GO:0006521),3/54,0.002500594818504,0.0098859435951056,0,0,12.036992116434202,72.11634792982616,PSMC5;PSMD4;PSMD2
GO_Biological_Process_2021,regulation of focal adhesion assembly (GO:0051893),3/54,0.002500594818504,0.0098859435951056,0,0,12.036992116434202,72.11634792982616,SRC;ABL1;THBS1
GO_Biological_Process_2021,regulation of mitotic cell cycle phase transition (GO:1901990),5/188,0.0025481440016357,0.0100516388383109,0,0,5.670693126258269,33.867591075220275,PSMC5;HSP90AA1;PSMD4;PSMD2;E2F1
GO_Biological_Process_2021,DNA metabolic process (GO:0006259),6/277,0.0026883775404158,0.0105814065222109,0,0,4.6233021904687135,27.36448150662464,USP7;VCP;KAT5;SUMO1;TDG;NBN
GO_Biological_Process_2021,negative regulation of metabolic process (GO:0009892),3/56,0.0027744926921681,0.0108723526816173,0,0,11.58159891071776,68.1842009003188,RB1;NR1H2;NR1H3
GO_Biological_Process_2021,positive regulation of establishment of protein localization to mitochondrion (GO:1903749),3/56,0.0027744926921681,0.0108723526816173,0,0,11.58159891071776,68.1842009003188,E2F1;TP63;TP73
GO_Biological_Process_2021,regulation of amyloid-beta clearance (GO:1900221),2/16,0.0028374149918175,0.0109742102611947,0,0,28.988338192419825,170.01259891772904,HDAC1;SRF
GO_Biological_Process_2021,regulation of ATP biosynthetic process (GO:2001169),2/16,0.0028374149918175,0.0109742102611947,0,0,28.988338192419825,170.01259891772904,VCP;PPARGC1A
GO_Biological_Process_2021,negative regulation of anoikis (GO:2000811),2/16,0.0028374149918175,0.0109742102611947,0,0,28.988338192419825,170.01259891772904,ITGB1;SRC
GO_Biological_Process_2021,negative regulation of cell-substrate junction organization (GO:0150118),2/16,0.0028374149918175,0.0109742102611947,0,0,28.988338192419825,170.01259891772904,SRC;THBS1
GO_Biological_Process_2021,negative regulation of focal adhesion assembly (GO:0051895),2/16,0.0028374149918175,0.0109742102611947,0,0,28.988338192419825,170.01259891772904,SRC;THBS1
GO_Biological_Process_2021,positive regulation of small molecule metabolic process (GO:0062013),2/16,0.0028374149918175,0.0109742102611947,0,0,28.988338192419825,170.01259891772904,AKT1;PPARD
GO_Biological_Process_2021,monocarboxylic acid transport (GO:0015718),3/57,0.0029180959475417,0.0112375055604036,0,0,11.36655211912944,66.3445636168701,NCOA1;NCOA2;RXRA
GO_Biological_Process_2021,negative regulation of cell cycle G2/M phase transition (GO:1902750),3/57,0.0029180959475417,0.0112375055604036,0,0,11.36655211912944,66.3445636168701,PSMC5;PSMD4;PSMD2
GO_Biological_Process_2021,positive regulation of mitotic cell cycle phase transition (GO:1901992),3/58,0.0030661973063982,0.0117823918045432,0,0,11.159325210871602,64.58255414819172,RB1;CCND1;AKT1
GO_Biological_Process_2021,macroautophagy (GO:0016236),4/120,0.0031028215275947,0.011897485556347,0,0,7.10632183908046,41.04215964376,VCP;CSNK2A1;SRC;SQSTM1
GO_Biological_Process_2021,mesenchyme morphogenesis (GO:0072132),2/17,0.0032052883489498,0.0121855631688222,0,0,27.05442176870748,155.3722787250682,SMAD2;MDM4
GO_Biological_Process_2021,negative regulation of ATP metabolic process (GO:1903579),2/17,0.0032052883489498,0.0121855631688222,0,0,27.05442176870748,155.3722787250682,HDAC4;NCOR1
GO_Biological_Process_2021,negative regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902254),2/17,0.0032052883489498,0.0121855631688222,0,0,27.05442176870748,155.3722787250682,MDM2;SIRT1
GO_Biological_Process_2021,positive regulation of cyclin-dependent protein serine/threonine kinase activity (GO:0045737),2/17,0.0032052883489498,0.0121855631688222,0,0,27.05442176870748,155.3722787250682,CCND1;AKT1
GO_Biological_Process_2021,regulation of mRNA catabolic process (GO:0061013),4/122,0.0032926230217725,0.0124909507400435,0,0,6.985169491525424,39.92772308974842,PSMC5;PSMD4;PSMD2;AKT1
GO_Biological_Process_2021,peptidyl-threonine phosphorylation (GO:0018107),3/60,0.0033760739560196,0.0127803394131273,0,0,10.766684753119913,61.27365293527066,CSNK2A1;AKT1;MAPK1
GO_Biological_Process_2021,positive regulation of epithelial cell proliferation (GO:0050679),4/123,0.0033904273994707,0.0127989011248424,0,0,6.926120448179272,39.38745684021152,NR4A1;AKT1;ARNT;SIRT1
GO_Biological_Process_2021,modification-dependent protein catabolic process (GO:0019941),5/201,0.003395333837381,0.0127989011248424,0,0,5.291084854994629,30.08168616279203,UBE2I;MDM2;KEAP1;STUB1;SQSTM1
GO_Biological_Process_2021,negative regulation of response to stimulus (GO:0048585),3/61,0.003537936569638,0.0132407536782603,0,0,10.580519018841096,59.718688304120505,NR1H2;NR1H3;SIRT1
GO_Biological_Process_2021,positive regulation of DNA biosynthetic process (GO:2000573),3/61,0.003537936569638,0.0132407536782603,0,0,10.580519018841096,59.718688304120505,HSP90AA1;MAPK1;CTNNB1
GO_Biological_Process_2021,regulation of catabolic process (GO:0009894),2/18,0.003594237117374,0.0132407536782603,0,0,25.362244897959183,142.7494556250508,ITGB1;MDM2
GO_Biological_Process_2021,regulation of early endosome to late endosome transport (GO:2000641),2/18,0.003594237117374,0.0132407536782603,0,0,25.362244897959183,142.7494556250508,SRC;MAPK1
GO_Biological_Process_2021,regulation of fatty acid metabolic process (GO:0019217),2/18,0.003594237117374,0.0132407536782603,0,0,25.362244897959183,142.7494556250508,NCOR1;PPARD
GO_Biological_Process_2021,regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902175),2/18,0.003594237117374,0.0132407536782603,0,0,25.362244897959183,142.7494556250508,AKT1;SIRT1
GO_Biological_Process_2021,embryonic digit morphogenesis (GO:0042733),2/18,0.003594237117374,0.0132407536782603,0,0,25.362244897959183,142.7494556250508,CREBBP;HDAC1
GO_Biological_Process_2021,regulation of production of miRNAs involved in gene silencing by miRNA (GO:1903798),2/18,0.003594237117374,0.0132407536782603,0,0,25.362244897959183,142.7494556250508,NCOR2;NCOR1
GO_Biological_Process_2021,regulation of transforming growth factor beta production (GO:0071634),2/18,0.003594237117374,0.0132407536782603,0,0,25.362244897959183,142.7494556250508,SMAD4;SMAD3
GO_Biological_Process_2021,negative regulation of signal transduction by p53 class mediator (GO:1901797),2/18,0.003594237117374,0.0132407536782603,0,0,25.362244897959183,142.7494556250508,MDM2;SIRT1
GO_Biological_Process_2021,positive regulation of extracellular matrix organization (GO:1903055),2/18,0.003594237117374,0.0132407536782603,0,0,25.362244897959183,142.7494556250508,RB1;SMAD3
GO_Biological_Process_2021,circulatory system development (GO:0072359),4/126,0.0036956812302154,0.0135627792578195,0,0,6.754781420765028,37.83076381818936,KAT2B;CDKN1A;NCOA6;SRF
GO_Biological_Process_2021,double-strand break repair via nonhomologous end joining (GO:0006303),3/62,0.0037044719565665,0.0135627792578195,0,0,10.400663987419186,58.22514848728369,KAT5;SUMO1;NBN
GO_Biological_Process_2021,stress-activated MAPK cascade (GO:0051403),3/62,0.0037044719565665,0.0135627792578195,0,0,10.400663987419186,58.22514848728369,CHUK;MAPK1;NFKB1
GO_Biological_Process_2021,regulation of inflammatory response (GO:0050727),5/206,0.0037696157628215,0.0137730018547352,0,0,5.158156585493585,28.78654846947556,RB1;NFKBIA;NR1H3;ETS1;PPARD
GO_Biological_Process_2021,activin receptor signaling pathway (GO:0032924),2/19,0.0040040456388033,0.0143646144345801,0,0,23.869147659063625,131.7684366549516,SMAD2;SMAD3
GO_Biological_Process_2021,atrioventricular valve morphogenesis (GO:0003181),2/19,0.0040040456388033,0.0143646144345801,0,0,23.869147659063625,131.7684366549516,SMAD4;MDM4
GO_Biological_Process_2021,cellular response to interleukin-7 (GO:0098761),2/19,0.0040040456388033,0.0143646144345801,0,0,23.869147659063625,131.7684366549516,STAT3;SMARCA4
GO_Biological_Process_2021,regulation of histone H3-K4 methylation (GO:0051569),2/19,0.0040040456388033,0.0143646144345801,0,0,23.869147659063625,131.7684366549516,SMAD4;CTNNB1
GO_Biological_Process_2021,DNA double-strand break processing (GO:0000729),2/19,0.0040040456388033,0.0143646144345801,0,0,23.869147659063625,131.7684366549516,KAT5;NBN
GO_Biological_Process_2021,interleukin-7-mediated signaling pathway (GO:0038111),2/19,0.0040040456388033,0.0143646144345801,0,0,23.869147659063625,131.7684366549516,STAT3;SMARCA4
GO_Biological_Process_2021,negative regulation of oxidative stress-induced intrinsic apoptotic signaling pathway (GO:1902176),2/19,0.0040040456388033,0.0143646144345801,0,0,23.869147659063625,131.7684366549516,AKT1;SIRT1
